pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
decision,news,avg,BASE,neutral|bearish|bullish,11931.0,,,,,6872.0,0.5759785432905875,0.7816612186740424,0.7299661393325079,0.7779996131580197,0.7485947871882003,0.8002818848483343,0.7816612186740424,0.7864570021924899,11931,0.7816612186740424,0.7299661393325079,0.7779996131580197,0.7485947871882003,0.8002818848483343,0.7816612186740424,0.7864570021924899,11931,,,,,1943.0,0.16285307182968736,3116.0,0.2611683848797251
decision,news,avg,F,neutral|bearish|bullish,11931.0,,,,,6394.0,0.5359148436845194,0.7453692062693823,0.7151925318560691,0.74265201660582,0.7111373013888578,0.7934078584086562,0.7453692062693823,0.7555225005623422,11931,0.7453692062693823,0.7151925318560691,0.74265201660582,0.7111373013888578,0.7934078584086562,0.7453692062693823,0.7555225005623422,11931,,,,,1546.0,0.1295784091861537,3991.0,0.334506747129327
decision,news,avg,T,neutral|bearish|bullish,11931.0,,,,,7329.0,0.6142821222026653,0.7950716620568268,0.7425020899464055,0.7725524160005367,0.7562167187262708,0.8015889794820577,0.7950716620568268,0.7973522968494288,11931,0.7950716620568268,0.7425020899464055,0.7725524160005367,0.7562167187262708,0.8015889794820577,0.7950716620568268,0.7973522968494288,11931,,,,,1985.0,0.16637331321766827,2617.0,0.21934456457966642
decision,fiqasa,run-001,BASE,positive|negative|neutral,1173.0,557.0,0.47485080988917305,467.0,0.3981244671781756,149.0,0.12702472293265132,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,,,,,,,,
decision,fiqasa,run-001,F,positive|negative|neutral,1173.0,640.0,0.545609548167093,447.0,0.38107416879795397,86.0,0.0733162830349531,0.7928388746803069,0.6321731168600316,0.6511264827107538,0.6376767932922134,0.8021516444260335,0.7928388746803069,0.7929759480414551,1173,0.7928388746803069,0.6321731168600316,0.6511264827107538,0.6376767932922134,0.8021516444260335,0.7928388746803069,0.7929759480414551,1173,,,,,,,,
decision,fiqasa,run-001,T,positive|negative|neutral,1173.0,481.0,0.4100596760443308,448.0,0.38192668371696503,244.0,0.20801364023870417,0.7024722932651322,0.6160980297763085,0.665972091436752,0.6056967627951487,0.8178922332240065,0.7024722932651322,0.7333169561886532,1173,0.7024722932651322,0.6160980297763085,0.665972091436752,0.6056967627951487,0.8178922332240065,0.7024722932651322,0.7333169561886532,1173,,,,,,,,
decision,fiqasa,run-002,BASE,positive|negative|neutral,1173.0,557.0,0.47485080988917305,467.0,0.3981244671781756,149.0,0.12702472293265132,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,,,,,,,,
decision,fiqasa,run-002,F,positive|negative|neutral,1173.0,640.0,0.545609548167093,447.0,0.38107416879795397,86.0,0.0733162830349531,0.7928388746803069,0.6321731168600316,0.6511264827107538,0.6376767932922134,0.8021516444260335,0.7928388746803069,0.7929759480414551,1173,0.7928388746803069,0.6321731168600316,0.6511264827107538,0.6376767932922134,0.8021516444260335,0.7928388746803069,0.7929759480414551,1173,,,,,,,,
decision,fiqasa,run-002,T,positive|negative|neutral,1173.0,481.0,0.4100596760443308,448.0,0.38192668371696503,244.0,0.20801364023870417,0.7024722932651322,0.6160980297763085,0.665972091436752,0.6056967627951487,0.8178922332240065,0.7024722932651322,0.7333169561886532,1173,0.7024722932651322,0.6160980297763085,0.665972091436752,0.6056967627951487,0.8178922332240065,0.7024722932651322,0.7333169561886532,1173,,,,,,,,
decision,fiqasa,avg,BASE,positive|negative|neutral,1173.0,557.0,0.47485080988917305,467.0,0.3981244671781756,149.0,0.12702472293265132,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,,,,,,,,
decision,fiqasa,avg,F,positive|negative|neutral,1173.0,640.0,0.545609548167093,447.0,0.38107416879795397,86.0,0.0733162830349531,0.7928388746803069,0.6321731168600316,0.6511264827107538,0.6376767932922134,0.8021516444260335,0.7928388746803069,0.7929759480414551,1173,0.7928388746803069,0.6321731168600316,0.6511264827107538,0.6376767932922134,0.8021516444260335,0.7928388746803069,0.7929759480414551,1173,,,,,,,,
decision,fiqasa,avg,T,positive|negative|neutral,1173.0,481.0,0.4100596760443308,448.0,0.38192668371696503,244.0,0.20801364023870417,0.7024722932651322,0.6160980297763085,0.665972091436752,0.6056967627951487,0.8178922332240065,0.7024722932651322,0.7333169561886532,1173,0.7024722932651322,0.6160980297763085,0.665972091436752,0.6056967627951487,0.8178922332240065,0.7024722932651322,0.7333169561886532,1173,,,,,,,,
decision,imdb_sklearn,run-001,BASE,positive|negative|neutral,10000.0,4417.0,0.4417,5582.0,0.5582,1.0,0.0001,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,,,,,,,,
decision,imdb_sklearn,run-001,F,positive|negative|neutral,10000.0,4518.0,0.4518,5481.0,0.5481,1.0,0.0001,0.9252,0.9295416400444563,0.9254832631551326,0.9250899174177014,0.9297887079668917,0.9252,0.9250706122878722,10000,0.9252,0.9295416400444563,0.9254832631551326,0.9250899174177014,0.9297887079668917,0.9252,0.9250706122878722,10000,,,,,,,,
decision,imdb_sklearn,run-001,T,positive|negative|neutral,10000.0,4303.0,0.4303,5689.0,0.5689,8.0,0.0008,0.9107,0.9198686613316214,0.9111020921616102,0.9106556960035432,0.9202093791660682,0.9107,0.9106212904225024,10000,0.9107,0.9198686613316214,0.9111020921616102,0.9106556960035432,0.9202093791660682,0.9107,0.9106212904225024,10000,,,,,,,,
decision,imdb_sklearn,run-002,BASE,positive|negative|neutral,10000.0,4417.0,0.4417,5582.0,0.5582,1.0,0.0001,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,,,,,,,,
decision,imdb_sklearn,run-002,F,positive|negative|neutral,10000.0,4518.0,0.4518,5481.0,0.5481,1.0,0.0001,0.9252,0.9295416400444563,0.9254832631551326,0.9250899174177014,0.9297887079668917,0.9252,0.9250706122878722,10000,0.9252,0.9295416400444563,0.9254832631551326,0.9250899174177014,0.9297887079668917,0.9252,0.9250706122878722,10000,,,,,,,,
decision,imdb_sklearn,run-002,T,positive|negative|neutral,10000.0,4303.0,0.4303,5689.0,0.5689,8.0,0.0008,0.9107,0.9198686613316214,0.9111020921616102,0.9106556960035432,0.9202093791660682,0.9107,0.9106212904225024,10000,0.9107,0.9198686613316214,0.9111020921616102,0.9106556960035432,0.9202093791660682,0.9107,0.9106212904225024,10000,,,,,,,,
decision,imdb_sklearn,avg,BASE,positive|negative|neutral,10000.0,4417.0,0.4417,5582.0,0.5582,1.0,0.0001,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,,,,,,,,
decision,imdb_sklearn,avg,F,positive|negative|neutral,10000.0,4518.0,0.4518,5481.0,0.5481,1.0,0.0001,0.9252,0.9295416400444563,0.9254832631551326,0.9250899174177014,0.9297887079668917,0.9252,0.9250706122878722,10000,0.9252,0.9295416400444563,0.9254832631551326,0.9250899174177014,0.9297887079668917,0.9252,0.9250706122878722,10000,,,,,,,,
decision,imdb_sklearn,avg,T,positive|negative|neutral,10000.0,4303.0,0.4303,5689.0,0.5689,8.0,0.0008,0.9107,0.9198686613316214,0.9111020921616102,0.9106556960035432,0.9202093791660682,0.9107,0.9106212904225024,10000,0.9107,0.9198686613316214,0.9111020921616102,0.9106556960035432,0.9202093791660682,0.9107,0.9106212904225024,10000,,,,,,,,
decision,sst2,run-001,BASE,positive|negative|neutral,10000.0,3178.0,0.3178,6813.0,0.6813,9.0,0.0009,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,,,,,,,,
decision,sst2,run-001,F,positive|negative|neutral,10000.0,3747.0,0.3747,6251.0,0.6251,2.0,0.0002,0.8106,0.8456708522579809,0.8275229135864377,0.8096787734133709,0.8604176644531112,0.8106,0.8082122149861499,10000,0.8106,0.8456708522579809,0.8275229135864377,0.8096787734133709,0.8604176644531112,0.8106,0.8082122149861499,10000,,,,,,,,
decision,sst2,run-001,T,positive|negative|neutral,10000.0,2642.0,0.2642,7339.0,0.7339,19.0,0.0019,0.7084,0.800934086546639,0.7359785185847713,0.6989326267045294,0.8214346243080969,0.7084,0.6930414598291742,10000,0.7084,0.800934086546639,0.7359785185847713,0.6989326267045294,0.8214346243080969,0.7084,0.6930414598291742,10000,,,,,,,,
decision,sst2,run-002,BASE,positive|negative|neutral,10000.0,3178.0,0.3178,6813.0,0.6813,9.0,0.0009,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,,,,,,,,
decision,sst2,run-002,F,positive|negative|neutral,10000.0,3747.0,0.3747,6251.0,0.6251,2.0,0.0002,0.8106,0.8456708522579809,0.8275229135864377,0.8096787734133709,0.8604176644531112,0.8106,0.8082122149861499,10000,0.8106,0.8456708522579809,0.8275229135864377,0.8096787734133709,0.8604176644531112,0.8106,0.8082122149861499,10000,,,,,,,,
decision,sst2,run-002,T,positive|negative|neutral,10000.0,2642.0,0.2642,7339.0,0.7339,19.0,0.0019,0.7084,0.800934086546639,0.7359785185847713,0.6989326267045294,0.8214346243080969,0.7084,0.6930414598291742,10000,0.7084,0.800934086546639,0.7359785185847713,0.6989326267045294,0.8214346243080969,0.7084,0.6930414598291742,10000,,,,,,,,
